ID,Name,Category,Rarity,Value
4233,Turquoise Balloon,Toy,4,9482
4234,Brown Balloon,Toy,2,397
4235,Cottoncandy Balloon,Toy,2,528
4236,Grey Balloon,Toy,2,218
4237,Glacial Balloon,Toy,5,10734
4238,Snowdrift Balloon,Toy,4,7912
4239,White Balloon,Toy,1,183
4240,Rainbow Balloon,Toy,5,10000
4241,Rainbow Balloon Ice Cube,Ice Cube,5,15000
4242,Baby Novyn Morphing Potion,Morph,5,20000
4243,Spring Surprise Basket,Openable,3,5000
4244,Whipping Willows,Battle Item,6,5000
4245,Sleepy Springtime Stamp,Stamp,6,5000
4246,Rainy Storm Umbrella,Beauty,6,5000
4247,Rainy Fairy Umbrella,Beauty,6,5000
4248,Rainy Crystal Umbrella,Beauty,6,5000
4249,Marshmallow Coin,Coin,6,5000
4250,Sharshel Hatchling Plush,Plushie,6,5000
4251,Little Krittle Jelly Beans,Food,5,5000
4252,Wittle Krittle Jelly Beans,Food,3,5000
4253,Green Thumb,Book,6,3000
4254,Planting Potential,Book,6,5000
4255,Panda Onigiri,Food,3,1628
4256,Narwhal Cake Pop,Food,5,7748
4257,Owl Spirit Ocarina,Toy,3,992
4258,Banana Ducky,Toy,2,551
4259,Toon Snow Jar Ice Cube,Ice Cube,1,1000
4260,Summer Novyn Plush,Plushie,1,357
4261,Fluffy Rabbit Plush,Plushie,4,1608
4262,Honey Glazed Carrots,Food,5,3000
4263,Eggs Benedict,Food,5,3000
4264,Raincloud Plush,Plushie,6,3000
4265,Papier-Mache Coin,Coin,6,3000
4266,Zebrunny,Companion,6,3000
4267,Sneaky Xephyr Stamp,Stamp,6,3000
4268,Succulent Ice Cube,Ice Cube,6,3000
4269,Starry Night Avatar,Avatar,6,3000
4270,Lime Krittle Plush,Plushie,6,1
4271,Squishy Blue Krittle Plush,Plushie,1,210
4272,Squishy Green Krittle Plush,Plushie,2,289
4273,Squishy Red Krittle Plush,Plushie,1,175
4274,Squishy Yellow Krittle Plush,Plushie,1,165
4275,Squishy Snowdrift Krittle Plush,Plushie,3,720
4276,Squishy Purple Krittle Plush,Plushie,2,1000
4277,Squishy Phantasmoire Krittle Plush,Plushie,5,4928
4278,Squishy Rainbow Krittle Plush,Plushie,5,5017
4279,Squishy Skeletal Krittle Plush,Plushie,4,2604
4280,Squishy Aurestal Krittle Plush,Plushie,4,3204
4281,Squishy Evil Krittle Plush,Plushie,3,1039
4282,Squishy Toon Krittle Plush,Plushie,3,972
4283,Dessert for Two,Food,5,2500
4284,Sol and Lun,Companion,6,2500
4285,Raspberry Snow Soda,Food,1,107
4286,Liquorice Snow Soda,Food,2,114
4287,Cat Spirit Cello,Toy,2,540
4288,Colourful Makoat Sweater,Beauty,4,1247
4289,Warm Makoat Sweater,Beauty,2,461
4290,Cool Makoat Sweater,Beauty,3,513
4291,Lemon Audril Plush,Plushie,1,207
4292,Lemon Ori Plush,Plushie,1,198
4293,Lemon Ridix Plush,Plushie,1,215
4294,Lemon Sharshel Plush,Plushie,1,176
4295,Lemon Wulfer Plush,Plushie,1,223
4296,Lemon Traptur Plush,Plushie,2,329
4297,Lemon Cobron Plush,Plushie,2,351
4298,Lemon Makoat Plush,Plushie,2,406
4299,Lemon Jakrit Plush,Plushie,2,410
4300,Lemon Dovu Plush,Plushie,3,430
4301,Lemon Dabu Plush,Plushie,3,530
4302,Lemon Trido Plush,Plushie,3,647
4303,Lemon Xephyr Plush,Plushie,4,3764
4304,Lemon Zabeu Plush,Plushie,4,2981
4305,Lemon Novyn Plush,Plushie,5,3023
4306,Thai Bubble Tea,Food,1,187
4307,Lychee Bubble Tea,Food,1,234
4308,Rose Bubble Tea,Food,1,301
4309,Strawberry Bubble Tea,Food,2,280
4310,Mango Bubble Tea,Food,2,493
4311,Honeydew Bubble Tea,Food,2,500
4312,Matcha Bubble Tea,Food,5,4500
4313,Taro Bubble Tea,Food,3,981
4314,Blueberry Bubble Tea,Food,3,1200
4315,Curious ICE Box,Openable,5,15000
4316,Kingly Beard Brush,Beauty,3,3000
4317,Pompous Pomade,Beauty,3,3000
4318,Crinoline,Beauty,3,3000
4319,Silk Feather Hat,Beauty,3,3000
4320,Black Lace Veil,Beauty,3,3000
4321,Black Lace Corset,Beauty,3,3000
4322,Uni Nigiri,Food,5,2943
4323,Ebi Nigiri,Food,1,592
4324,Sake Nigiri,Food,2,903
4325,Tamago Nigiri,Food,3,1193
4326,Maguro Nigiri,Food,1,696
4327,Otoro Nigiri,Food,3,1248
4328,Tako Nigiri,Food,2,881
4329,Saba Nigiri,Food,2,1037
4330,Avocado Nigiri,Food,1,625
4331,Unagi Nigiri,Food,3,1302
4332,Majesty,Ice Cube,4,6782
4333,Lazy Ridix Plush,Plushie,2,619
4334,Retro Jet Pack,Beauty,2,793
4335,Megalopolis Stamp,Stamp,5,2888
4336,Space Traveler Ice Cube,Ice Cube,3,1274
4337,Death Ray Tripod,Battle Item,4,1378
4338,Robot Plush,Plushie,1,525
4339,Koi Spirit Keyboard,Toy,6,1
4340,Island Breeze Parfait,Food,5,5000
4341,Fruity Romper,Beauty,5,5000
4342,Water Snake Toy,Toy,5,5000
4343,Illuminated Manuscript,Book,5,2500
4344,Iron Flail,Battle Item,5,2500
4345,Superfood Bowl,Food,5,5000
4346,Sticky Notes Stamp,Stamp,5,5000
4347,Concert Microphone,Toy,5,5000
4348,Autograph Notebook,Book,5,5000
4349,Glitter Caltrops,Battle Item,5,5000
4350,Bedazzled Traptur Plush,Plushie,5,5000
4351,Trapped Soul Ice Cube,Ice Cube,5,5000
4352,Nightmare,Book,6,666
4353,Clover Coin,Coin,5,5000
4354,Black Eyed Pea Salad,Food,3,5000
4355,Skeletal Krittle Figurine,Figurine,5,5000
4356,Skully Nail Polish,Beauty,5,5000
4357,Angelic Xephyr Morphing Potion,Morph,3,400000
4358,Shield of Glacia,Battle Item,1,200
4359,Shield of Snowslide Mountains,Battle Item,2,314
4360,Shield of Misty Isle,Battle Item,1,197
4361,Shield of Halipar Jungles,Battle Item,2,403
4362,Shield of Khalic Desert,Battle Item,3,487
4363,Shield of Talytil Lake,Battle Item,1,256
4364,Shield of Knollo Woods,Battle Item,4,1153
4365,Shield of Draga Volcanoes,Battle Item,4,2107
4366,Wooden Blocks,Toy,1,395
4367,Glass Blocks,Toy,2,431
4368,Stone Blocks,Toy,3,622
4369,Flapper Dress,Beauty,3,3000
4370,Expensive Wristwatch,Beauty,3,3000
4371,Eccentric Suit,Beauty,3,3000
4372,Frilly Ball Gown,Beauty,3,3000
4373,Shrimp Cocktail,Food,5,5000
4374,Restocking Shopping Plush,Plushie,6,5000
4375,Gold Bobble Head,Toy,6,5000
4376,Champion Figurine,Figurine,6,5000
4377,Bracket Betting Stamp,Stamp,6,5000
4378,Champion Battle Banner,Battle Item,6,5000
4379,Winner's Cheque,Book,6,5000
4380,Commemorative Pressed Coin,Coin,6,5000
4381,Laurel Ice Cube,Ice Cube,6,5000
4382,Winner's Gold Medal,Beauty,6,5000
4383,Team Blue Audril Cosie,Toy,6,5000
4384,Team Green Trido Cosie,Toy,6,5000
4385,Team Red Dovu Cosie,Toy,6,5000
4386,Team Yellow Sharshel Cosie,Toy,6,5000
4387,Team Blue Audril Spirit Plush,Plushie,6,5000
4388,Team Green Trido Spirit Plush,Plushie,6,5000
4389,Team Red Dovu Spirit Plush,Plushie,6,5000
4390,Team Yellow Sharshel Spirit Plush,Plushie,6,5000
4391,Blue Spard,Companion,6,5000
4392,Green Spard,Companion,6,5000
4393,Red Spard,Companion,6,5000
4394,Yellow Spard,Companion,6,5000
4395,Team Blue Audril Coin,Coin,6,5000
4396,Team Green Trido Coin,Coin,6,5000
4397,Team Red Dovu Coin,Coin,6,5000
4398,Team Yellow Sharshel Coin,Coin,6,5000
4399,Team Blue Audril Pom Bombs,Battle Item,6,5000
4400,Team Green Trido Pom Bombs,Battle Item,6,5000
4401,Team Red Dovu Pom Bombs,Battle Item,6,5000
4402,Team Yellow Sharshel Pom Bombs,Battle Item,6,5000
4403,Piglet Plush,Plushie,6,1
4404,Rainbow Makoat Morphing Potion,Morph,5,50000
4405,Tech Makoat Morphing Potion,Morph,5,25000
4406,Angelic Halo,Beauty,6,1
4407,Angelic Xephyr Plushie,Plushie,5,7328
4408,Classic Meat Lasagna,Food,5,5919
4409,Companion Ice Cube,Ice Cube,2,2079
4410,Literary Ice Cube,Ice Cube,3,3465
4411,Stained Glass Ice Cube,Ice Cube,4,6547
4412,Crushed Ice Cube,Ice Cube,1,1568
4413,Mini Sugar Skulls,Food,2,798
4414,Hornet Spirit Harmonica,Toy,1,385
4415,Anteater Spirit Accordion,Toy,3,1022
4416,Boar Spirit Bagpipes,Toy,1,497
4417,Echidna Spirit Ektara,Toy,4,1491
4418,Gorilla Spirit Gong,Toy,2,701
4419,Frozen Angry Wisp,Ice Cube,1,1351
4420,Frozen Shy Wisp,Ice Cube,2,3210
4421,Frozen Happy Wisp,Ice Cube,1,1507
4422,Frozen Sleepy Wisp,Ice Cube,2,3018
4423,Frozen Sorrowful Wisp,Ice Cube,1,984
4424,Oak Wood Ice Cube,Ice Cube,1,1420
4425,Sakura Wood Ice Cube,Ice Cube,2,2602
4426,Mahogany Wood Ice Cube,Ice Cube,1,1659
4427,Birch Wood Ice Cube,Ice Cube,1,1204
4428,Walnut Wood Ice Cube,Ice Cube,1,1571
4429,Nebula Dice Set,Ice Cube,4,6854
4430,Marble Dice Set,Ice Cube,3,4852
4431,Metal Dice Set,Ice Cube,2,3574
4432,Colourful Dice Set,Ice Cube,5,7895
4433,Classic Dice Set,Ice Cube,1,2148
4434,Vertical Values,Book,2,852
4435,Lost Diary Page 2,Book,1,461
4436,Lost Diary Page 6,Book,1,548
4437,Lost Diary Page 13,Book,1,751
4438,Clarice Clueson and the Missing Diamond,Book,2,1204
4439,Clarice Clueson and the Second Haunting,Book,2,1312
4440,The Wizard's Apprentice,Book,5,9999
4441,Case Number 124073,Book,5,5000
4442,Fairy Cobron Morphing Potion,Morph,5,20000
4443,Pink Tech Bow Tie,Beauty,3,1050
4444,Counting Makoats,Book,5,9999
4445,Tech Makoat Plushie,Plushie,2,473
4446,Squishy Tree Frog Plush,Plushie,2,740
4447,Tech Coin,Coin,3,1520
4448,Raspberry Love Cupcake,Food,1,453
4449,Blackberry Love Cupcake,Food,1,657
4450,Fluffy Flamingo Plush,Plushie,1,497
4451,Possire,Companion,1,483
4452,Sweetheart Traptur Plush,Plushie,1,315
4453,Book Quest Prize List,Book,1,1000
4454,Book Quest Request List,Book,1,1000
4455,Square Watermelon,Food,6,1
4456,Bare Branch Ice Cube,Ice Cube,5,5000
4457,Sticky Maple Syrup Coin,Coin,5,5000
4458,Cushy Coin,Coin,5,9999
4459,Sleeping Baby Krittle Figurine,Figurine,5,9999
4460,Superhero Onesie,Beauty,5,9999
4461,Nightlight Ice Cube,Ice Cube,5,9999
4462,Sleeping Dust,Battle Item,5,5000
4463,Dreamworld Slipper Socks,Beauty,5,5000
4464,Midnight Memories,Book,5,5000
4465,Cosy Trido Plush,Plushie,5,5000
4466,Decaffeinated Cappuccino,Food,3,5000
4467,Warm Spiced Milk,Food,5,5000
4468,Nostalgic Ice Cube,Ice Cube,5,5000
4469,Quilted Comforter Stamp,Stamp,5,5000
4470,White Noise Player,Toy,4,5000
4471,Santrot,Companion,5,5000
4472,Dreamy Profile Skin,Profile Skin,5,5000
4473,Golden Raspberry Love Cupcake,Food,1,526
4474,Net Security,Book,1,223
4475,Super Monkey Action Figure,Toy,1,250
4476,Imperial Ice Cube,Ice Cube,1,982
4477,Spicy Loaded Nachos,Food,4,3052
4478,Frosty Terrafrost Hero Action Figure,Toy,1,354
4479,Covert Terrafrost Hero Action Figure,Toy,1,268
4480,Red Ducky Ice Cube,Ice Cube,3,3000
4481,Orange Ducky Ice Cube,Ice Cube,3,2500
4482,Yellow Ducky Ice Cube,Ice Cube,3,3000
4483,Green Ducky Ice Cube,Ice Cube,3,3000
4484,Light Blue Ducky Ice Cube,Ice Cube,3,2500
4485,Blue Ducky Ice Cube,Ice Cube,3,2500
4486,Purple Ducky Ice Cube,Ice Cube,3,5000
4487,Pink Ducky Ice Cube,Ice Cube,3,2300
4488,Grey Ducky Ice Cube,Ice Cube,3,2000
4489,Star Gazing Telescope,Toy,5,9999
4490,Planetary Purse,Beauty,5,9999
4491,Ornate Kelewang,Battle Item,5,9999
4492,Hidden Shuriken Coin,Coin,5,9999
4493,Thermometer Ice Cube,Ice Cube,5,9999
4494,Half-Knitted Scarf,Beauty,5,9999
4495,Patchwork Wulfer Plush,Plushie,5,9999
4496,Shabby Plushie Stamp,Stamp,5,9999
4497,Chocolate Overloaded Candy Apple,Food,5,9999
4498,Teaphora,Companion,5,9999
4499,Candy Muddy Buddies,Food,6,9999
4500,Woodland Ducky,Toy,6,1
4501,Strange Present,Openable,2,666
4502,Tree-Apple,Food,3,666
4503,Creepy Pasta,Food,5,666
4504,Handmade Specimen Jar,Toy,5,666
4505,Worried Jakrit Stamp,Stamp,5,666
4506,Magic Umbrella,Battle Item,5,666
4507,Baby Doll Ice Cube,Ice Cube,5,666
4508,Nonsense Costume,Beauty,5,666
4509,Phantasmoire Davu Figurine,Figurine,5,666
4510,Qwamog,Companion,5,666
4511,Gelatinous Ice Cube,Ice Cube,5,666
4512,Fake Ghost Plush,Plushie,5,666
4513,Plush Candy Corn Sword,Battle Item,5,666
4514,Spooky Scary Skeletons Stamp,Stamp,5,666
4515,Bappeteer,Companion,5,666
4516,Scaly Skink Plush,Plushie,2,947
4517,Dark Makoat Statue,Toy,2,785
4518,Storm Xephyr Morphing Potion,Morph,5,400000
4519,Lighthouse Key Chain,Toy,1,237
4520,Ghost Ice Cube,Ice Cube,3,1563
4521,Mummified Scones,Food,3,593
4522,Skeleton Gloves,Beauty,2,486
4523,Pumpkin Candles,Misc,1,595
4524,Witch's Hat,Beauty,3,526
4525,Freezable Item Guide,Book,3,1248
4526,Candy Corn Candypillar Plush,Plushie,2,3678
4527,Autumn Krittle Plush,Plushie,3,3495
4528,Moogel,Companion,6,1
4529,The Locksmith's Legacy,Book,3,3841
4530,Unsigned Letter,Book,1,1479
4531,Audri and Novyl,Book,2,2491
4532,Memoirs Vol 3,Book,2,2689
4533,Memoirs Vol 2,Book,2,1782
4534,Memoirs Vol 1,Book,1,1641
4535,Rainbow Dabu Morphing Potion,Morph,5,10000
4536,Map Stamp,Stamp,6,5000
4537,Pirate Bandana,Beauty,6,5000
4538,Barrel of Unknown Liquid,Food,6,5000
4539,Sea Creature Plush,Plushie,6,5000
4540,Compass to Your Whims,Toy,6,5000
4541,Kraken Ice Cube,Ice Cube,6,5000
4542,Hardtack Coin,Coin,6,5000
4543,Black Lugra Morphing Potion,Morph,3,7000
4544,Blue Lugra Morphing Potion,Morph,2,3000
4545,Turquoise Lugra Morphing Potion,Morph,3,10000
4546,Brown Lugra Morphing Potion,Morph,3,8000
4547,Cottoncandy Lugra Morphing Potion,Morph,4,12000
4548,Green Lugra Morphing Potion,Morph,1,3000
4549,Grey Lugra Morphing Potion,Morph,3,4000
4550,Glacial Lugra Morphing Potion,Morph,4,10000
4551,Orange Lugra Morphing Potion,Morph,3,8000
4552,Pink Lugra Morphing Potion,Morph,3,6000
4553,Purple Lugra Morphing Potion,Morph,3,7000
4554,Red Lugra Morphing Potion,Morph,2,2000
4555,Snowdrift Lugra Morphing Potion,Morph,3,10000
4556,White Lugra Morphing Potion,Morph,2,5000
4557,Yellow Lugra Morphing Potion,Morph,1,3000
4558,Pirate Lugra Morphing Potion,Morph,5,50000
4559,Lugra Stamp,Stamp,2,257
4560,Pink Lugra Ice Cube,Ice Cube,2,6542
4561,Black Lugra Plushie,Plushie,2,496
4562,Blue Lugra Plushie,Plushie,1,348
4563,Turquoise Lugra Plushie,Plushie,4,1582
4564,Brown Lugra Plushie,Plushie,2,651
4565,Cottoncandy Lugra Plushie,Plushie,3,987
4566,Green Lugra Plushie,Plushie,1,368
4567,Grey Lugra Plushie,Plushie,2,602
4568,Glacial Lugra Plushie,Plushie,4,3151
4569,Orange Lugra Plushie,Plushie,2,520
4570,Pink Lugra Plushie,Plushie,1,350
4571,Purple Lugra Plushie,Plushie,3,831
4572,Red Lugra Plushie,Plushie,1,247
4573,Snowdrift Lugra Plushie,Plushie,2,720
4574,White Lugra Plushie,Plushie,2,352
4575,Yellow Lugra Plushie,Plushie,1,243
4576,Milk Chocolate Krittle,Food,2,419
4577,White Chocolate Krittle,Food,3,1471
4578,Dark Chocolate Krittle,Food,4,8684
4579,Monster-Shaped Log,Companion,3,2481
4580,Gingerbread Lugra,Food,6,1
4581,Festive Wooden Clogs,Beauty,6,1
4582,Peppermint Coin,Coin,6,1
4583,Coal Ice Cube,Ice Cube,6,1
4584,Holiday Cactus,Companion,6,1
4585,Trapped Snowstorm,Battle Item,6,1
4586,Happy Holidays Avatar,Avatar,6,1
4587,Wrutip,Companion,6,1
4588,Grouchy Jakrit Plush,Plushie,6,1
4589,The Plushie Plan,Book,6,1
4590,Wassail Bowl,Food,6,1
4591,Warm Jacket,Beauty,6,1
4592,Bundled Xephyr Figurine,Figurine,6,1
4593,Holiday Carols,Book,6,1
4594,Skiing Gone Wrong Stamp,Stamp,6,1
4595,Cross Country Skiis,Battle Item,6,1
4596,Mimibox,Companion,6,1
4597,Holiday Ori Figurine,Figurine,6,1
4598,Workshop Ice Cube,Ice Cube,6,1
4599,Sack of Gifts,Misc,6,1
4600,Discovery Avatar,Avatar,6,5000
4601,Little Helper Costume,Beauty,6,1
4602,Hearty Bean Soup,Food,5,5000
4603,Bundled Lugra Bobble Head,Toy,5,5000
4604,Terrafrost Romper,Beauty,5,5000
4605,Dark Apple Watch,Beauty,2,9998
4606,Rose Gold Dark Apple Watch,Beauty,3,10198
4607,Space Grey Dark Apple Watch,Beauty,3,10198
4608,Dark Apple Watch XL,Beauty,2,9998
4609,Dark Apple Watch Mini,Beauty,2,9998
4610,Scottie Plush,Plushie,1,236
4611,Bizarre Original Ice Cream,Food,1,357
4612,Bizarre Minty Fresh Ice Cream,Food,2,497
4613,Bizarre Multi-flavoured Ice Cream,Food,3,1892
4614,Bizarre Cookie Crumble Ice Cream,Food,3,2681
4615,Bizarre Sugary Sweet Ice Cream,Food,5,5198
4616,Bizarre Chocolate Deluxe Ice Cream,Food,3,3973
4617,Peppermint Candypillar Plush,Plushie,2,384
4618,Spearmint Candypillar Plush,Plushie,1,248
4619,Festive Candy Corn Candypillar Plush,Plushie,3,816
4620,Super Ducky,Toy,4,3481
4621,Lemon Lugra Plush,Plushie,2,510
4622,Baby Lugra Morphing Potion,Morph,5,20000
4623,Milk Chocolate Lugra,Food,2,458
4624,White Chocolate Lugra,Food,3,1458
4625,Dark Chocolate Lugra,Food,4,6172
4626,Composure and Candor,Book,6,1000
4627,Oil Painting Stamp,Stamp,6,1000
4628,Vintage Dip Pen,Toy,6,1000
4629,Vintage Gold Cane,Battle Item,6,1000
4630,Phonograph,Toy,6,1000
4631,Vintage Lugra Figurine,Figurine,6,1000
4632,Antique Yellow Handkerchief,Beauty,6,1000
4633,Antique Purple Handkerchief,Beauty,6,1000
4634,Antique Green Handkerchief,Beauty,6,1000
4635,Antique Pink Handkerchief,Beauty,6,1000
4636,Rainbow Makoat Plush,Plushie,6,1058
4637,Groovy Ducky,Toy,3,2480
4638,Angelic Ducky,Toy,2,1082
4639,Ancient Ducky,Toy,3,4761
4640,Baby Ducky,Toy,1,283
4641,Pirate Ducky,Toy,2,1780
4642,Skeletal Ducky,Toy,2,981
4643,Vintage Dip Pen Ice Cube,Ice Cube,4,1000
4644,Personal Healthcare Assistant,Companion,5,5000
4645,Concentrated Crushed Nutrients,Food,5,5000
4646,Finrix,Companion,5,5000
4647,Satyr Ice Cube,Ice Cube,5,5000
4648,Unidentified Flying Olive,Food,5,5000
4649,The Truth is Out There Coin,Coin,5,5000
4650,Light and Dark Plushes,Plushie,5,5000
4651,Glowing Chakram,Battle Item,5,5000
4652,Plasma Helmet,Beauty,5,5000
4653,Decorated Graduation Cap,Beauty,5,5000
4654,Handmade Graduation Doll,Toy,5,5000
4655,Wish You Were Here Stamp,Stamp,5,5000
4656,Bopa,Companion,5,5000
4657,Bank Vault Ice Cube,Ice Cube,5,5000
4658,Record Pancakes,Food,5,5000
4659,Barber Kit,Battle Item,5,5000
4660,Birthday Cobron Figurine,Figurine,5,5000
4661,Finger Gun,Battle Item,5,5000
4662,Childhood Friend Plush,Plushie,5,5000
4663,IC3-TP,Companion,5,5000
4664,Long Shadows,Book,5,5000
4665,Cyberspace,Book,5,5000
4666,Lost Stamp Album,Book,5,5000
4667,Birthday Party Stamp,Stamp,5,5000
4668,Red Puffy Winter Jacket,Beauty,2,803
4669,Blue Puffy Winter Jacket,Beauty,1,197
4670,Green Puffy Winter Jacket,Beauty,3,2400
4671,Yellow Puffy Winter Jacket,Beauty,1,278
4672,Pink Puffy Winter Jacket,Beauty,3,2067
4673,Fire Puffy Winter Jacket,Beauty,4,3940
4674,Red Fluffy Winter Boots,Beauty,1,297
4675,Blue Fluffy Winter Boots,Beauty,2,378
4676,Green Fluffy Winter Boots,Beauty,2,424
4677,Yellow Fluffy Winter Boots,Beauty,3,1735
4678,Black Fluffy Winter Boots,Beauty,3,1972
4679,Groovy Fluffy Winter Boots,Beauty,4,3471
4680,Snowdrift Lugra Pinata 2019,Pinata,3,2019
4681,Pirate Audril Pinata 2019,Pinata,3,2019
4682,Skeletal Ori Pinata 2019,Pinata,3,2019
4683,Groovy Novyn Pinata 2019,Pinata,3,2019
4684,Angelic Trido Pinata 2019,Pinata,3,2019
4685,Metamorphosis Plush,Plushie,6,2019
4686,Seasons Ice Cube,Ice Cube,6,2019
4687,Generations Figurine,Figurine,6,2019
4688,Abmis,Companion,6,2019
4689,Used 2018 Calendar,Book,6,2019
4690,Ouroboros Coin,Coin,6,2019
4691,Eternity Bracelet,Beauty,6,2019
4692,Ring Puzzle Toy,Toy,6,2019
4693,Water Cycle Stamp,Stamp,6,2019
4694,Potted Tree,Battle Item,6,2019
4695,Raspberry Raindrop Cake,Food,6,2019
4696,Blueberry Raindrop Cake,Food,6,2019
4697,Peach Raindrop Cake,Food,6,2019
4698,Mint Raindrop Cake,Food,6,2019
4699,Cherry Blossom Raindrop Cake,Food,6,2019
4700,Unfortunate Soul,Companion,6,2019
4701,Disintegrating Coin,Coin,6,2019
4702,Faded Ridix Plush,Plushie,6,2019
4703,Forgotten Species Figurine,Figurine,6,2019
4704,Old Makoat Pull Toy,Toy,6,2019
4705,Enigmatic ICE Box,Openable,5,15000
4706,Ori-VA18 Figurine,Figurine,4,7418
4707,Touch Interface Coin,Coin,3,2781
4708,Chemistry Set,Toy,6,1
4709,Baby Lugra Plushie,Plushie,2,813
4710,Ori Soap,Beauty,3,1970
4711,Pinata Krittle Morphing Potion,Morph,5,25000
4712,Tech Cobron Morphing Potion,Morph,5,25000
4713,Yellow Onion,Food,1,296
4714,Iceberg Lettuce,Food,1,248
4715,Tomato,Food,6,1000
4716,Pomegranate,Food,2,497
4717,Pear,Food,6,666
4718,Peach,Food,1,435
4719,Plushie Ducky,Toy,3,3480
4720,Learning Code Monkey,Companion,6,1
4721,Dragon Helm,Battle Item,3,3481
4722,Ridacles and Cerberin,Book,2,678
4723,Crystal Ducky Figurine,Figurine,4,9812
4724,Tech Cobron Plushie,Plushie,3,2761
4725,Pear Green Tech Bow Tie,Beauty,2,819
4726,Sweet Candypillar Plush,Plushie,3,4971
4727,Red Heart Mug Drink,Food,2,679
4728,Purple Heart Mug Drink,Food,3,1974
4729,Blue Heart Mug Drink,Food,2,679
4730,Pink Heart Mug Drink,Food,1,376
4731,Full Sharp Heart,Misc,3,1000
4732,Full Soft Heart,Misc,3,1000
4733,Holiday Poetry,Book,4,3000
4734,Crystal Cobron Plush,Plushie,6,1000
4735,Crystal Novyn Plush,Plushie,6,1000
4736,Plushie Trido Plush,Plushie,6,1000
4737,Plushie Ori Plush,Plushie,6,1000
4738,Plushie Traptur Figurine,Figurine,6,1000
4739,Plushie Ring,Beauty,6,1000
4740,The First Crystal,Book,6,1000
4741,Larima,Companion,6,1000
4742,Minki,Companion,6,1000
4743,Magic Crystal,Battle Item,6,1000
4744,Amourok Annual 2019,Book,6,1000
4745,Crystallised Plush Coin,Coin,6,1000
4746,Hiddenyte,Companion,6,1000
4747,Crystallised Plush Wulfer Figurine,Figurine,6,1000
4748,Button Candy,Food,6,1000
4749,Plush Farofias,Food,5,1000
4750,Geode Ice Cube,Ice Cube,6,1000
4751,Colourable Plush,Plushie,6,1000
4752,Amourok Plushie Veteran Stamp,Stamp,6,1000
4753,Light Up Crystal Kit,Toy,6,1000
4754,Plushie Lugra Morphing Potion,Morph,5,25000
4755,Strawberry Ducky,Toy,2,1781
4756,Groovy Lugra Morphing Potion,Morph,5,25000
4757,Crystal Audril Morphing Potion,Morph,5,20000
4758,Crystal Sharp Profile Skin,Profile Skin,6,1000
4759,Softy at Heart Profile Skin,Profile Skin,6,1000
4760,Amourok Bracelet Set,Beauty,6,1000
4761,Jumbo Pear,Food,6,1
4762,Beehive Cake,Food,5,5000
4763,Colourful Pinwheel,Toy,5,5000
4764,Gerba,Companion,5,5000
4765,Cute Alien Plush,Plushie,3,3480
4766,Alien Abduction Ice Cube,Ice Cube,3,5172
4767,Delphic Stamp,Stamp,3,4812
4768,Sparkling Conflict,Food,2,558
4769,Suited Audril Figurine,Figurine,3,2184
4770,Plasma Nunchucks,Battle Item,3,3842
4771,Graduation Cake,Food,2,1294
4772,Acheevo,Companion,1,812
4773,Airplane Meal,Food,1,481
4774,Burlpak,Companion,2,2945
4775,Ralph Plush,Plushie,3,4821
4776,Fancy Cubed Gelatin,Food,4,5219
4777,Rustic Makoat Puppet,Toy,2,2348
4778,West Glacia Story,Book,4,8123
4779,Candy-Wrapped Bath Bombs,Beauty,1,1482
4780,IcePet Cake Bouquet,Food,3,3671
4781,Tooth Fairy's Payment,Coin,3,3482
4782,Lava Floor Ice Cube,Ice Cube,1,851
4783,Dystopian Sign Stamp,Stamp,3,3481
4784,Futuristic Face Mask,Beauty,2,746
4785,A Cryptozoologist's Guide to Terrafrost,Book,4,1122
